Order ID,Order Date,Customer ID,Customer Name,Region,State,Category,Product Name,Quantity,Unit Price,Sales,Profit,Payment Method,Order Status,Salesperson
ORD02769,22-05-2025,CUST1195,Lauren Savage,South,Rajasthan,Home & Kitchen,Chair,3,47509,142527,14320.19,Credit Card,Shipped,Eric
ORD02770,29-12-2025,CUST1596,Annette Montoya,West,Tamil Nadu,Beauty,Hair Dryer,2,43394,86788,16562.36,UPI,Shipped,Robert
ORD02771,09-10-2025,CUST1576,Erica Jenkins,South,Maharashtra,Electronics,Headphones,1,21756,21756,6057.63,UPI,Cancelled,Cathy
ORD02772,10-04-2026,CUST2307,Austin Smith,South,Maharashtra,Fashion,Jeans,1,26421,26421,2230.45,Net Banking,Delivered,Hannah
ORD02773,13-06-2025,CUST2159,Brandon Moyer,South,Gujarat,Electronics,Laptop,2,37483,74966,5400.56,Cash on Delivery,Delivered,Andrew
ORD02774,06-04-2025,CUST1402,Kenneth Miller,North,Delhi,Electronics,Headphones,3,18415,55245,12639.49,Debit Card,Returned,Kathleen
ORD02775,23-01-2026,CUST0917,Peter Gomez,West,Delhi,Beauty,Skincare,5,35026,175130,31269.37,Credit Card,Shipped,Tonya
ORD02776,08-06-2025,CUST1985,Christina Singh,North,Karnataka,Beauty,Skincare,4,24142,96568,28451.69,Net Banking,Cancelled,Monica
ORD02777,13-04-2026,CUST1044,Jaime Yang,West,Rajasthan,Home & Kitchen,Cookware,5,33037,165185,16678.3,Credit Card,Cancelled,Richard
ORD02778,17-02-2026,CUST0836,Amy Barnett,North,Maharashtra,Fashion,Shoes,4,30308,121232,16618.26,Net Banking,Delivered,Jimmy
ORD02779,03-12-2025,CUST1014,Brandy Johnson,South,Delhi,Fashion,Shirt,3,12906,38718,2653.96,Net Banking,Shipped,Marie
ORD02780,25-08-2025,CUST1469,Amanda Potts,North,Delhi,Electronics,Smart Watch,4,47328,189312,31227.76,UPI,Returned,Charles
ORD02781,01-10-2025,CUST2262,Mandy Smith,South,Karnataka,Electronics,Mobile,2,42713,85426,19035.52,Debit Card,Cancelled,Bradley
ORD02782,02-08-2025,CUST2999,Christy Lawrence,West,Rajasthan,Fashion,Jacket,5,1753,8765,2316.64,Credit Card,Cancelled,Peggy
ORD02783,16-03-2026,CUST2520,Curtis Simmons,West,Delhi,Beauty,Skincare,5,299,1495,300.61,UPI,Shipped,Sharon
ORD02784,30-12-2025,CUST0148,Brian Lowe,East,Tamil Nadu,Electronics,Laptop,5,22295,111475,18261.24,Net Banking,Delivered,Tracey
ORD02785,11-04-2025,CUST0859,Melissa Mack,East,Tamil Nadu,Electronics,Mobile,4,13036,52144,9161.82,Debit Card,Shipped,Michelle
ORD02786,30-04-2026,CUST0975,Sabrina Kelley,West,Rajasthan,Fashion,Shirt,5,23233,116165,10389.2,Credit Card,Delivered,Frank
ORD02787,04-03-2026,CUST0564,Katie Boyd,East,Karnataka,Beauty,Perfume,2,9075,18150,3563.69,Cash on Delivery,Shipped,Steven
ORD02788,17-01-2025,CUST1324,Patrick Castro,West,Gujarat,Fashion,Shoes,1,27819,27819,4017.02,Debit Card,Cancelled,Melissa
ORD02789,25-03-2026,CUST1144,Mark Medina,North,Karnataka,Electronics,Laptop,4,17074,68296,11669.53,Credit Card,Returned,Alexander
ORD02790,02-05-2025,CUST2130,Patrick Butler,North,Tamil Nadu,Electronics,Mobile,1,15654,15654,1865.7,Debit Card,Cancelled,Terrence
ORD02791,20-08-2025,CUST1655,Don Luna,West,Rajasthan,Fashion,Shirt,1,41946,41946,10271.55,Net Banking,Returned,Joseph
ORD02792,06-01-2025,CUST0598,Brett Blanchard,North,Maharashtra,Home & Kitchen,Cookware,5,31005,155025,40605.56,Credit Card,Delivered,Matthew
ORD02793,06-06-2025,CUST0703,Dylan Ford,West,Gujarat,Beauty,Perfume,4,17220,68880,18859.84,Net Banking,Cancelled,Rachel
ORD02794,16-08-2025,CUST1238,Manuel Perez,South,Gujarat,Fashion,Shoes,2,28368,56736,7157.54,Credit Card,Shipped,Jose
ORD02795,12-01-2026,CUST2627,Robin Barnett,West,Delhi,Beauty,Skincare,3,28948,86844,20014.22,Credit Card,Cancelled,Tonya
ORD02796,24-09-2025,CUST1104,Kelly Kelley,West,Delhi,Home & Kitchen,Cookware,4,39069,156276,21953.67,Net Banking,Shipped,Barbara
ORD02797,12-03-2025,CUST0033,Anita Fowler,East,Maharashtra,Beauty,Skincare,1,9388,9388,905.53,UPI,Delivered,Randy
ORD02798,31-05-2026,CUST2062,Amanda Saunders,West,Delhi,Electronics,Smart Watch,5,32203,161015,8452.07,Net Banking,Returned,April
ORD02799,11-12-2025,CUST2939,Adam Hays,West,Rajasthan,Beauty,Perfume,5,7337,36685,4654.19,Cash on Delivery,Returned,Cameron
ORD02800,21-06-2026,CUST2368,Douglas Porter,North,Gujarat,Home & Kitchen,Cookware,3,11133,33399,4694.1,Debit Card,Cancelled,Brian
ORD02801,06-06-2025,CUST2494,Richard Hopkins,East,Karnataka,Beauty,Hair Dryer,4,8175,32700,2808.28,Cash on Delivery,Returned,Alexander
ORD02802,27-12-2025,CUST2201,Timothy Spencer,East,Tamil Nadu,Electronics,Laptop,5,49451,247255,37906.57,Credit Card,Cancelled,Darrell
ORD02803,18-02-2026,CUST0987,Thomas Wallace,West,Rajasthan,Fashion,Jacket,3,24663,73989,7541.17,Cash on Delivery,Delivered,Jennifer
ORD02804,16-07-2025,CUST0527,Tina Hart,West,Karnataka,Fashion,Jeans,3,7625,22875,1355.12,UPI,Delivered,Elizabeth
ORD02805,05-05-2025,CUST0247,Christopher Johnson,North,Delhi,Home & Kitchen,Chair,3,6382,19146,1016.99,Cash on Delivery,Delivered,Shannon
ORD02806,16-02-2025,CUST2107,Jacqueline Hubbard,East,Tamil Nadu,Electronics,Headphones,2,22664,45328,11606.44,Credit Card,Shipped,Steven
ORD02807,20-12-2025,CUST0990,Andrea Mcmahon,East,Karnataka,Beauty,Makeup,1,35566,35566,4356.08,Debit Card,Shipped,Matthew
ORD02808,25-05-2026,CUST2070,Tiffany Ramirez,West,Gujarat,Fashion,Shirt,3,36878,110634,8845.59,Net Banking,Shipped,William
ORD02809,30-10-2025,CUST1712,Mark Allen,West,Delhi,Home & Kitchen,Cookware,3,21540,64620,10726.62,Credit Card,Delivered,Michelle
ORD02810,04-03-2026,CUST1969,Christopher Moore,East,Tamil Nadu,Electronics,Smart Watch,3,17643,52929,8608.83,Net Banking,Returned,Jamie
ORD02811,01-09-2025,CUST2441,Brian Ellis,South,Delhi,Beauty,Hair Dryer,5,4433,22165,4865.5,Debit Card,Returned,Natalie
ORD02812,22-08-2025,CUST1227,Dennis Frank,South,Karnataka,Beauty,Perfume,5,30190,150950,22622.87,Debit Card,Returned,Samuel
ORD02813,17-01-2026,CUST1714,Michael Vazquez,South,Gujarat,Fashion,Jacket,4,14329,57316,13840.1,Debit Card,Returned,Morgan
ORD02814,20-08-2025,CUST2353,Derek Smith,West,Tamil Nadu,Beauty,Perfume,5,20687,103435,18112.21,Net Banking,Returned,Carol
ORD02815,20-05-2025,CUST1244,Kristina Frank,West,Tamil Nadu,Beauty,Skincare,4,11181,44724,4859.38,Debit Card,Delivered,Sharon
ORD02816,13-08-2025,CUST2363,Jamie Walker,East,Gujarat,Beauty,Perfume,3,36423,109269,23444.64,Net Banking,Delivered,Stephen
ORD02817,17-05-2025,CUST0092,Jennifer Morgan,South,Karnataka,Fashion,Shirt,5,47401,237005,59974.91,Cash on Delivery,Shipped,Blake
ORD02818,03-05-2026,CUST2744,Tracy Martin,North,Rajasthan,Electronics,Laptop,1,38876,38876,8642.96,Debit Card,Shipped,Leslie
ORD02819,06-03-2025,CUST2163,Nicole Williams,West,Maharashtra,Home & Kitchen,Table,1,20499,20499,3361.93,Net Banking,Returned,Jerry
ORD02820,07-10-2025,CUST1796,Jennifer Hawkins,North,Delhi,Beauty,Makeup,1,233,233,61.32,Debit Card,Cancelled,Gerald
ORD02821,25-05-2025,CUST2112,Deborah Huang,East,Maharashtra,Fashion,Shoes,3,6012,18036,2024.84,Cash on Delivery,Shipped,Samantha
ORD02822,07-06-2025,CUST1695,Jerry Alvarez,West,Rajasthan,Home & Kitchen,Mixer,3,43942,131826,36581.35,Debit Card,Cancelled,Audrey
ORD02823,19-03-2025,CUST2800,Allison Booth,West,Delhi,Fashion,Jacket,5,31896,159480,20701.44,Debit Card,Shipped,Robin
ORD02824,19-03-2026,CUST1353,Kyle Robinson,South,Rajasthan,Fashion,Shirt,4,2620,10480,732.74,UPI,Delivered,Samuel
ORD02825,21-08-2025,CUST0650,John Sloan,South,Gujarat,Beauty,Makeup,1,37933,37933,6597.88,Credit Card,Shipped,Terrance
ORD02826,14-08-2025,CUST0833,Yesenia Rivera,West,Maharashtra,Beauty,Hair Dryer,5,44729,223645,39908.38,Debit Card,Cancelled,Kathryn
ORD02827,07-02-2026,CUST1771,Kelly Nelson,South,Gujarat,Beauty,Skincare,2,39669,79338,20958.48,Cash on Delivery,Cancelled,Kelly
ORD02828,19-12-2025,CUST2707,Daniel Hudson,East,Karnataka,Electronics,Laptop,3,9903,29709,5619.35,Credit Card,Cancelled,John
ORD02829,22-06-2025,CUST1741,Kelly Johnson,North,Gujarat,Beauty,Hair Dryer,5,16918,84590,22963.8,Credit Card,Cancelled,Billy
ORD02830,18-02-2026,CUST2076,Ana Zhang,South,Karnataka,Home & Kitchen,Mixer,3,46116,138348,14428.84,Credit Card,Shipped,Gregory
ORD02831,31-01-2025,CUST0577,Diamond Cooper,South,Rajasthan,Fashion,Shoes,5,14604,73020,11069.48,Cash on Delivery,Cancelled,Brett
ORD02832,20-09-2025,CUST0350,Richard Carr,South,Tamil Nadu,Fashion,Shirt,2,30184,60368,7216.05,UPI,Cancelled,Sean
ORD02833,06-11-2025,CUST1936,Marcus Frazier,North,Gujarat,Electronics,Headphones,5,659,3295,775.2,Cash on Delivery,Returned,Brad
ORD02834,18-11-2025,CUST1616,Joseph Terry,North,Karnataka,Beauty,Perfume,3,31899,95697,5273.56,Net Banking,Delivered,Michael
ORD02835,27-06-2025,CUST1862,Austin Hampton,East,Rajasthan,Electronics,Headphones,4,24233,96932,24939.93,Net Banking,Shipped,Michelle
ORD02836,10-07-2025,CUST1203,John Davenport,East,Karnataka,Home & Kitchen,Cookware,4,45253,181012,28149.6,Net Banking,Cancelled,James
ORD02837,16-11-2025,CUST2188,Ashley Ruiz,North,Rajasthan,Electronics,Laptop,3,25915,77745,18822.55,Credit Card,Cancelled,Monica
ORD02838,11-07-2025,CUST2415,David Watkins,West,Rajasthan,Electronics,Smart Watch,2,19355,38710,11403.66,Net Banking,Returned,Scott
ORD02839,30-08-2025,CUST0309,Christina Morris,West,Karnataka,Fashion,Jeans,2,29273,58546,4725.51,Credit Card,Returned,Justin
ORD02840,28-08-2025,CUST0055,Patrick Adkins,West,Rajasthan,Home & Kitchen,Cookware,3,38192,114576,18074.19,UPI,Shipped,Tony
ORD02841,18-10-2025,CUST0693,Katherine Martin,West,Karnataka,Electronics,Mobile,5,41553,207765,18010.57,UPI,Shipped,Stephanie
ORD02842,01-04-2026,CUST1556,Shelley Brooks,North,Rajasthan,Home & Kitchen,Chair,4,36732,146928,28389.2,Cash on Delivery,Shipped,Kelly
ORD02843,16-11-2025,CUST2988,Thomas Allen,South,Gujarat,Fashion,Jacket,5,37890,189450,42709.37,UPI,Shipped,Ellen
ORD02844,09-03-2025,CUST1566,Marc Fitzpatrick,West,Maharashtra,Beauty,Skincare,4,37129,148516,44318.47,Credit Card,Returned,Laura
ORD02845,20-05-2026,CUST2640,Rebecca Robinson,West,Gujarat,Fashion,Jacket,1,15037,15037,1656.62,UPI,Shipped,Jennifer
ORD02846,09-03-2025,CUST1007,Jennifer Morrow,West,Delhi,Beauty,Hair Dryer,3,17859,53577,15888.96,Credit Card,Returned,Wendy
ORD02847,23-04-2026,CUST1044,Ann Collins,West,Maharashtra,Home & Kitchen,Chair,1,11132,11132,3111.33,Debit Card,Delivered,Arthur
ORD02848,30-04-2026,CUST2174,Madison Rogers,East,Tamil Nadu,Fashion,Jeans,2,29727,59454,12555.57,Credit Card,Cancelled,David
ORD02849,30-05-2025,CUST0554,Ashley Lee,North,Delhi,Electronics,Mobile,2,28733,57466,15224.58,Cash on Delivery,Delivered,Roger
ORD02850,03-08-2025,CUST0794,Jacob Hernandez,West,Rajasthan,Home & Kitchen,Cookware,5,43908,219540,34604.08,Net Banking,Cancelled,Brian
ORD02851,16-05-2026,CUST0244,Michael Ford,South,Delhi,Beauty,Makeup,4,23959,95836,5136.89,Credit Card,Returned,Lawrence
ORD02852,20-11-2025,CUST2477,Manuel Griffin,East,Maharashtra,Electronics,Headphones,1,24994,24994,4926.59,Net Banking,Shipped,Paul
ORD02853,15-06-2025,CUST0220,Maureen Cline,West,Gujarat,Beauty,Makeup,1,23891,23891,4704.44,UPI,Cancelled,Loretta
ORD02854,19-04-2025,CUST2140,Roger Snyder,North,Maharashtra,Beauty,Skincare,1,36358,36358,10515.02,Debit Card,Cancelled,Brian
ORD02855,23-05-2026,CUST2561,Kathy Anderson,North,Tamil Nadu,Fashion,Shoes,1,15380,15380,2083.16,Credit Card,Returned,Eileen
ORD02856,20-06-2025,CUST1878,Heather Miller,East,Tamil Nadu,Beauty,Makeup,1,39425,39425,6043.17,UPI,Returned,Steven
ORD02857,14-01-2026,CUST0515,Billy Brooks,North,Gujarat,Home & Kitchen,Chair,3,35576,106728,29394.82,Net Banking,Delivered,Cody
ORD02858,13-07-2025,CUST0094,Matthew Chaney,North,Rajasthan,Electronics,Headphones,2,34615,69230,9108.28,Net Banking,Shipped,Levi
ORD02859,05-03-2025,CUST0744,Anna Whitaker,East,Tamil Nadu,Fashion,Jacket,4,18668,74672,21200.74,Cash on Delivery,Shipped,Amanda
ORD02860,04-02-2025,CUST0086,Scott Carpenter,South,Maharashtra,Electronics,Laptop,5,48569,242845,48775.01,UPI,Shipped,Crystal
ORD02861,03-08-2025,CUST0056,Katherine Thornton,West,Delhi,Fashion,Shoes,5,17746,88730,18489.88,Debit Card,Returned,Joshua
ORD02862,16-09-2025,CUST0731,Anne Gonzales,South,Rajasthan,Fashion,Shoes,2,15932,31864,4530.35,Credit Card,Returned,Clayton
ORD02863,27-08-2025,CUST0073,Jessica Clements,North,Delhi,Fashion,Shoes,2,28510,57020,8219.92,Debit Card,Delivered,Joshua
ORD02864,03-02-2026,CUST2168,Jesus Smith,West,Karnataka,Beauty,Perfume,2,16807,33614,7113.68,UPI,Shipped,Yolanda
ORD02865,09-05-2026,CUST2339,Terri Edwards,North,Gujarat,Beauty,Perfume,2,41781,83562,16551.86,Net Banking,Returned,Matthew
ORD02866,15-12-2025,CUST2277,Aaron Rodriguez,North,Karnataka,Electronics,Smart Watch,2,11314,22628,4279.89,Cash on Delivery,Cancelled,Christian
ORD02867,07-07-2025,CUST2938,John Sims,South,Tamil Nadu,Home & Kitchen,Table,3,1049,3147,795.93,Debit Card,Delivered,Scott
ORD02868,13-07-2025,CUST1663,Kara Johnson,West,Tamil Nadu,Beauty,Perfume,2,31477,62954,17549.09,UPI,Cancelled,David
ORD02869,29-04-2025,CUST2804,Fred Anderson,South,Gujarat,Electronics,Headphones,5,11627,58135,17368.15,Cash on Delivery,Returned,Pamela
ORD02870,20-06-2025,CUST2231,Keith Bell,North,Tamil Nadu,Home & Kitchen,Chair,5,31970,159850,45223.18,Net Banking,Delivered,Travis
ORD02871,14-12-2025,CUST1481,Benjamin Quinn,North,Gujarat,Electronics,Smart Watch,4,15160,60640,10168.57,Net Banking,Returned,Donald
ORD02872,20-07-2025,CUST0335,Felicia Kelly,North,Tamil Nadu,Beauty,Perfume,2,16968,33936,8234.28,Cash on Delivery,Returned,Alexandra
ORD02873,15-03-2026,CUST2564,Lisa Meadows,South,Delhi,Electronics,Laptop,2,25725,51450,4151.12,Net Banking,Shipped,Jamie
ORD02874,28-05-2026,CUST1093,Barbara Gonzalez,North,Karnataka,Beauty,Skincare,3,22474,67422,3923.99,Debit Card,Delivered,Hannah
ORD02875,07-05-2025,CUST1311,James Banks,North,Delhi,Home & Kitchen,Mixer,2,42539,85078,21141.19,UPI,Shipped,Caleb
ORD02876,03-05-2025,CUST2649,Michael Reed,West,Rajasthan,Beauty,Makeup,1,45679,45679,7303.64,Net Banking,Shipped,Benjamin
ORD02877,22-01-2025,CUST1754,Gloria Smith,East,Delhi,Home & Kitchen,Table,3,23505,70515,8311.88,Net Banking,Cancelled,Lisa
ORD02878,02-08-2025,CUST1536,Perry Davis,North,Tamil Nadu,Home & Kitchen,Cookware,2,23969,47938,3648.18,Credit Card,Delivered,Penny
ORD02879,27-06-2025,CUST0461,Debra Thompson,West,Delhi,Electronics,Laptop,4,34162,136648,22256.73,Credit Card,Cancelled,James
ORD02880,13-04-2026,CUST1750,Heather Kramer,North,Delhi,Electronics,Laptop,5,24062,120310,24724.76,Debit Card,Cancelled,Ronald
ORD02881,30-03-2026,CUST0264,Michelle Ford,North,Karnataka,Beauty,Hair Dryer,1,48851,48851,6437.27,Cash on Delivery,Cancelled,Tina
ORD02882,15-08-2025,CUST0037,Elaine Martinez MD,East,Delhi,Fashion,Shoes,4,34096,136384,18379.17,Debit Card,Returned,Debbie
ORD02883,25-04-2025,CUST1868,Sergio Smith,North,Maharashtra,Fashion,Shirt,1,43900,43900,6993.79,Net Banking,Returned,Nathaniel
ORD02884,19-06-2025,CUST1967,Jeffrey Martinez,East,Gujarat,Fashion,Jacket,1,6905,6905,990.56,Cash on Delivery,Shipped,Dan
ORD02885,31-08-2025,CUST1912,Mary Graham,East,Maharashtra,Electronics,Headphones,1,796,796,136.94,Debit Card,Shipped,Mary
ORD02886,05-05-2025,CUST0359,Nicole Smith,West,Maharashtra,Beauty,Hair Dryer,4,41018,164072,19081.27,Cash on Delivery,Cancelled,Randy
ORD02887,14-07-2025,CUST1520,Kelly Baird,West,Gujarat,Home & Kitchen,Table,5,39675,198375,51303.6,Credit Card,Cancelled,Brittany
ORD02888,09-02-2026,CUST2863,Kimberly Robinson,East,Gujarat,Beauty,Hair Dryer,3,23525,70575,10815.98,Net Banking,Returned,David
ORD02889,25-10-2025,CUST0003,Rebecca Erickson,South,Gujarat,Fashion,Jacket,1,37794,37794,6268.99,Credit Card,Returned,Melissa
ORD02890,15-01-2026,CUST0668,Jason Sanchez,West,Rajasthan,Fashion,Shirt,2,292,584,108.12,UPI,Delivered,William
ORD02891,12-09-2025,CUST2728,Melanie Taylor MD,South,Tamil Nadu,Electronics,Headphones,1,44634,44634,7148.27,Debit Card,Cancelled,Brian
ORD02892,03-08-2025,CUST2272,Michael Parker,West,Karnataka,Fashion,Jacket,2,26198,52396,2736.18,UPI,Shipped,Kelly
ORD02893,03-05-2025,CUST0560,Teresa Brown,West,Maharashtra,Electronics,Laptop,3,7470,22410,4786.39,Cash on Delivery,Shipped,Susan
ORD02894,01-03-2025,CUST2508,Christopher Brown,North,Gujarat,Beauty,Perfume,5,44945,224725,25108.96,Debit Card,Returned,Tina
ORD02895,18-08-2025,CUST2824,Angela Green,South,Karnataka,Beauty,Hair Dryer,2,30222,60444,14871.01,Cash on Delivery,Delivered,Connie
ORD02896,02-01-2025,CUST1151,Chris Valentine,East,Maharashtra,Fashion,Shoes,1,3274,3274,427.68,UPI,Delivered,Kelly
ORD02897,28-05-2025,CUST0868,Laura Marshall,North,Maharashtra,Electronics,Mobile,2,24999,49998,5948.08,Credit Card,Returned,Aaron
ORD02898,17-01-2025,CUST2012,Katherine Austin,West,Karnataka,Fashion,Jacket,3,2103,6309,855.08,Cash on Delivery,Delivered,Matthew
ORD02899,19-11-2025,CUST0083,Elizabeth Calderon,West,Rajasthan,Electronics,Laptop,5,11595,57975,9751.28,Cash on Delivery,Delivered,Jesse
ORD02900,17-02-2025,CUST0571,Samantha Hill,East,Karnataka,Home & Kitchen,Chair,1,2480,2480,451.97,Debit Card,Delivered,Jose
ORD02901,28-01-2026,CUST0501,Michael Parker,South,Delhi,Fashion,Jeans,3,20593,61779,3958.99,Debit Card,Returned,Sharon
ORD02902,15-02-2025,CUST2240,Ashley Morton,North,Gujarat,Beauty,Makeup,5,12421,62105,7502.76,Debit Card,Cancelled,Christopher
ORD02903,21-09-2025,CUST0506,Angela Wilkinson,South,Karnataka,Beauty,Perfume,4,32598,130392,24508.22,Credit Card,Shipped,Daniel
ORD02904,06-03-2026,CUST1892,Maureen Hall,South,Delhi,Electronics,Smart Watch,4,290,1160,296.93,Credit Card,Shipped,Eric
ORD02905,11-06-2026,CUST0611,Charles Shaw,North,Rajasthan,Fashion,Jeans,3,42796,128388,34606.23,Credit Card,Delivered,Kelly
ORD02906,13-06-2025,CUST2525,Lawrence Williams,North,Delhi,Home & Kitchen,Cookware,2,17409,34818,5505.38,Credit Card,Shipped,Heidi
ORD02907,28-03-2026,CUST0631,Sean Gillespie,East,Delhi,Electronics,Headphones,5,37288,186440,10644.14,Net Banking,Delivered,Troy
ORD02908,28-09-2025,CUST0567,Stephanie Reid,West,Rajasthan,Electronics,Headphones,2,3936,7872,446.29,Net Banking,Shipped,John
ORD02909,17-01-2026,CUST0716,Caroline Perez,East,Tamil Nadu,Electronics,Mobile,5,30700,153500,43541.6,Credit Card,Shipped,Destiny
ORD02910,05-06-2026,CUST1259,Tanya Cross,South,Gujarat,Fashion,Jacket,2,22147,44294,5588.1,Cash on Delivery,Shipped,James
ORD02911,28-06-2025,CUST1297,Dr. Alexis Johnson,South,Delhi,Beauty,Perfume,3,2236,6708,1726.16,Debit Card,Returned,Randy
ORD02912,16-08-2025,CUST2047,Chelsea Howard,West,Delhi,Home & Kitchen,Cookware,5,13674,68370,7831.2,Net Banking,Returned,Susan
ORD02913,08-05-2025,CUST0517,Juan Duarte,South,Tamil Nadu,Beauty,Hair Dryer,4,22936,91744,19912.17,Debit Card,Delivered,Mark
ORD02914,29-08-2025,CUST1118,Thomas Thompson,South,Tamil Nadu,Home & Kitchen,Cookware,2,38295,76590,6610.03,UPI,Delivered,James
ORD02915,25-12-2025,CUST1778,Tanya Wheeler,South,Karnataka,Beauty,Hair Dryer,4,41056,164224,40664.3,Debit Card,Cancelled,Tiffany
ORD02916,13-03-2026,CUST1236,Steven Ewing,North,Tamil Nadu,Electronics,Mobile,1,27593,27593,5937.85,Net Banking,Returned,Melissa
ORD02917,28-08-2025,CUST2581,Michael Jackson,South,Rajasthan,Beauty,Skincare,3,47098,141294,21473.29,UPI,Cancelled,George
ORD02918,02-10-2025,CUST0466,Annette Hicks,West,Gujarat,Fashion,Jeans,5,42307,211535,44034.34,Net Banking,Cancelled,Daniel
ORD02919,04-09-2025,CUST0428,George Patel,South,Gujarat,Beauty,Hair Dryer,3,1480,4440,1032.09,Debit Card,Delivered,Natalie
ORD02920,08-07-2025,CUST0893,Amanda Morton,South,Rajasthan,Beauty,Hair Dryer,4,1854,7416,1791.13,Debit Card,Delivered,Michael
ORD02921,04-05-2025,CUST1707,Jo Crawford,West,Karnataka,Electronics,Mobile,1,38474,38474,2924.88,Net Banking,Shipped,Jason
ORD02922,11-01-2026,CUST1852,Paige Williams,West,Tamil Nadu,Fashion,Jeans,4,37115,148460,25008.79,Cash on Delivery,Delivered,Ashlee
ORD02923,02-12-2025,CUST2483,Jonathan Nichols,South,Tamil Nadu,Home & Kitchen,Cookware,4,19693,78772,5836.9,Credit Card,Cancelled,Glenda
ORD02924,03-12-2025,CUST2829,Todd Lawrence,North,Karnataka,Electronics,Mobile,1,9021,9021,2095.26,UPI,Delivered,Donna
ORD02925,22-01-2025,CUST0699,Ann Crawford,West,Karnataka,Electronics,Mobile,5,6243,31215,7923.1,Cash on Delivery,Returned,Richard
ORD02926,14-02-2025,CUST0381,Alyssa Carroll,North,Karnataka,Home & Kitchen,Table,2,26226,52452,8455.59,UPI,Delivered,Karen
ORD02927,12-08-2025,CUST0919,Michael Johnson,South,Delhi,Beauty,Perfume,5,6041,30205,2947.51,Debit Card,Shipped,Robert
ORD02928,24-11-2025,CUST2213,Adam Gibbs,West,Gujarat,Beauty,Makeup,1,43333,43333,10559.78,Net Banking,Delivered,Timothy
ORD02929,24-03-2025,CUST2557,Gloria Boone,North,Maharashtra,Home & Kitchen,Chair,5,39123,195615,39570.47,Debit Card,Delivered,Travis
ORD02930,20-01-2025,CUST2680,Christopher Coleman,South,Maharashtra,Beauty,Makeup,5,34923,174615,51552.58,Cash on Delivery,Delivered,Jonathon
ORD02931,15-06-2025,CUST1047,Krista Carroll,South,Maharashtra,Electronics,Smart Watch,4,35067,140268,30661.72,Debit Card,Cancelled,Tammy
ORD02932,08-01-2026,CUST1445,Deborah Franklin,East,Delhi,Home & Kitchen,Table,4,5474,21896,4367.89,Cash on Delivery,Cancelled,Allen
ORD02933,17-05-2025,CUST1785,Mackenzie Diaz,North,Delhi,Electronics,Mobile,2,48838,97676,25928.72,Net Banking,Returned,Michael
ORD02934,15-07-2025,CUST1984,Alan Shaw,East,Delhi,Home & Kitchen,Mixer,1,48055,48055,10722.83,Debit Card,Delivered,Keith
ORD02935,20-09-2025,CUST1546,Catherine Williams,East,Karnataka,Fashion,Shirt,3,25075,75225,11422.62,Debit Card,Cancelled,Jared
ORD02936,08-02-2026,CUST0191,Jennifer Keller,East,Tamil Nadu,Beauty,Perfume,1,17170,17170,3769.35,UPI,Shipped,Gregory
ORD02937,17-05-2026,CUST1640,Alex Woods,North,Maharashtra,Beauty,Hair Dryer,4,32971,131884,16153.77,Net Banking,Delivered,Joshua
ORD02938,08-06-2025,CUST1544,Glen Bowers,East,Karnataka,Home & Kitchen,Cookware,5,16051,80255,23981.36,Credit Card,Returned,Robert
ORD02939,11-06-2025,CUST2754,Amber Thomas,West,Rajasthan,Home & Kitchen,Table,1,24326,24326,6131.59,Cash on Delivery,Cancelled,Nathan
